Ticker,Short Name,Sector,Industry,Market Cap,Revenue CAGR,Revenue CAGR Years Used,Revenue CAGR Method,Revenue Growth,Earnings Growth,Forward PER,PBR,PSR,EV/EBITDA,ROE,ROA,Debt/Equity Raw,Debt/Equity,Operating Margin,Profit Margin,Free Cash Flow,Operating Cash Flow,FCF Yield,Data Quality,Failed Reason
MAR,Marriott International,Consumer Cyclical,Lodging,87275872256.0,0.0802476100443279,3.0,Yearly,0.111,0.043,25.438421,-19.364151,11.817992,21.726,,0.09761,,,0.65276,0.35029998,2060375040.0,3728000000.0,0.023607613269752848,PARTIAL,
MAS,Masco Corporation,Industrials,Building Products & Equipment,13511281664.0,-0.04492168924034623,3.0,Yearly,-0.029,0.245,14.703452,-37.017826,1.7731341,11.076,58.625,0.15857,,,0.23645,0.11614,897124992.0,1291000064.0,0.06639821552905198,OK,
MCD,McDonald's Corporation,Consumer Cyclical,Restaurants,178700713984.0,0.050637859467043134,3.0,Yearly,0.037,0.057,18.0712,-174.6404,6.450824,15.572,,0.1325,,,0.46485,0.3172,6262374912.0,11347000320.0,0.035043927762710016,PARTIAL,
MCHP,Microchip Technology Incorporat,Technology,Semiconductors,40291246080.0,-0.1764745300112236,3.0,Yearly,0.38,,16.253572,6.245791,7.8658504,30.156,0.0719,0.03536,83.688,0.8368800000000001,0.23958,0.0934,1364762496.0,1198000000.0,0.03387243207346344,OK,
MCK,McKesson Corporation,Healthcare,Medical Distribution,102775570432.0,0.13391523079521161,3.0,Yearly,0.077,-0.176,17.465483,-24.116602,0.25007257,15.888,,0.04743,,,0.01348,0.01117,6801249792.0,6853000192.0,0.06617574354890057,PARTIAL,
MCO,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges,82252316672.0,0.12173969738374057,3.0,Yearly,0.151,0.567,25.089832,27.191277,10.079941,21.84,0.76932,0.15619999,240.682,2.4068199999999997,0.49473998,0.34252,2579124992.0,3319000064.0,0.03135625957241853,OK,
MDLZ,"Mondelez International, Inc.",Consumer Defensive,Confectioners,80151093248.0,0.06956578215167708,3.0,Yearly,0.041,1.449,18.573107,3.00149,2.0201914,16.462,0.13340001,0.04123,82.643,0.82643,0.21978001,0.08862001,2252375040.0,4435999744.0,0.02810161344937367,OK,
MDT,Medtronic plc.,Healthcare,Medical Devices,116350386176.0,0.05207603643755454,3.0,Yearly,0.137,0.407,14.210568,2.3179245,3.099206,13.096,0.106479995,0.05118,55.365,0.55365,0.19332,0.13934,5412499968.0,8034999808.0,0.04651896865913845,OK,
MET,"MetLife, Inc.",Financial Services,Insurance - Life,61730230272.0,0.039213237633995535,3.0,Yearly,0.105,0.058,8.895132,2.2575996,0.7774784,14.113,0.13094,0.00451,179.933,1.7993299999999999,0.055180002,0.04567,-20953999360.0,15557999616.0,-0.339444697803184,OK,
META,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,1650860490752.0,0.19893831442939258,3.0,Yearly,0.28,-0.134,18.536509,6.321011,7.232781,15.256,0.29848,0.14591,42.997,0.42997,0.34827,0.29834998,21553625088.0,130301001728.0,0.013055994257989596,OK,
MGM,MGM Resorts International,Consumer Cyclical,Resorts & Casinos,10036034560.0,0.10136235579297104,3.0,Yearly,0.01,5.194,19.28264,3.992194,0.5650462,17.116,0.18924999,0.01766,893.311,8.933110000000001,0.067880005,0.02398,878991104.0,2463035904.0,0.0875835070858903,OK,
MHK,"Mohawk Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",8588519424.0,-0.02779358162194867,3.0,Yearly,0.068,0.376,12.604608,0.89814335,0.76836884,6.1,0.055120002,0.03698,27.604,0.27604,0.097849995,0.04152,966899968.0,1272800000.0,0.1125805182786299,OK,
MKC,"McCormick & Company, Incorporat",Consumer Defensive,Packaged Foods,13797462016.0,0.02507523864563521,3.0,Yearly,0.167,-0.142,15.56071,1.9723289,1.8681066,13.074,0.24728,0.05136,65.143,0.65143,0.17422001,0.21912001,714025024.0,1231500032.0,0.0517504612929532,OK,
MKTX,"MarketAxess Holdings, Inc.",Financial Services,Capital Markets,5736441344.0,0.05617046249766866,3.0,Yearly,-0.005,0.01,18.628315,4.630024,6.593421,12.837,0.2314,0.10153,14.275,0.14275000000000002,0.41862,0.35217,-457790016.0,200279008.0,-0.07980383456353528,OK,
MLM,"Martin Marietta Materials, Inc.",Basic Materials,Building Materials,36217044992.0,-0.0005954960264881182,3.0,Yearly,0.21,-0.232,23.13686,2.6523118,5.415228,17.341,0.08894,0.045679998,54.945,0.54945,0.20185,0.36737,593374976.0,1519000064.0,0.01638385948193926,OK,
MMC,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
MMM,3M Company,Industrials,Conglomerates,85078728704.0,-0.01570080136859997,3.0,Yearly,0.025,0.328,16.87141,28.820755,3.3788216,14.332,0.81891996,0.087419994,437.937,4.37937,0.20354,0.11902001,6350125056.0,4898999808.0,0.07463822218233788,OK,
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,85022851072.0,0.09536818669323455,3.0,Yearly,0.202,0.18,33.151535,9.079498,9.22261,27.851,0.25704,0.17483999,0.992,0.00992,0.2918,0.23079,1681231104.0,2238761984.0,0.019773873526968428,OK,
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco,115178938368.0,-0.008925128591255382,3.0,Yearly,0.012,-0.027,11.763242,-43.16646,5.633875,8.735,,0.29486,,,0.7612,0.38999,9014625280.0,9408000000.0,0.07826626471584601,PARTIAL,
MOH,Molina Healthcare Inc,Healthcare,Healthcare Plans,10660805632.0,0.12417996732758785,3.0,Yearly,-0.057,-0.753,20.968687,2.5461278,0.2510256,14.612,-0.0016,0.0116,94.773,0.94773,0.01398,-0.00016000001,700249984.0,365000000.0,0.06568452780886419,OK,
MOS,Mosaic Company (The),Basic Materials,Agricultural Inputs,8007791616.0,-0.1426545439066701,3.0,Yearly,-0.06,,16.089165,0.69851923,0.65380937,8.125,-0.05073,0.01239,52.249,0.52249,-0.00117,-0.05213,-746275008.0,444000000.0,-0.09319360989725335,OK,
MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,115586473984.0,-0.09232974945771899,3.0,Yearly,0.537,3.48,10.696362,5.8734603,0.74985063,9.375,0.42099,0.087390006,133.328,1.33328,0.13561,0.05549,9249375232.0,17125999616.0,0.08002125952280835,OK,
MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,60665065472.0,0.1586149467868072,3.0,Yearly,0.476,0.858,35.401066,15.573049,18.53411,59.254,0.21979,0.13573,0.486,0.00486,0.30989,0.24500999,444316128.0,822337024.0,0.007324085526703575,OK,
MRK,"Merck & Company, Inc.",Healthcare,Drug Manufacturers - General,355100000256.0,0.03122213027882159,3.0,Yearly,0.051,,15.070352,8.473448,5.334315,13.921,0.06961,0.11868,128.408,1.2840799999999999,-0.00241,0.047659997,15171500032.0,19967000576.0,0.04272458468336386,OK,
MRNA,"Moderna, Inc.",Healthcare,Biotechnology,57477992448.0,-0.5330301860051326,3.0,Yearly,0.021,,-32.215767,8.496312,25.798021,-24.431,-0.38998002,-0.13256,19.036,0.19036,-5.5793104,-1.41427,299249984.0,-1073000000.0,0.0052063402226639995,OK,
MRO,,Unknown,Unknown,,,,None,,,,,,,,,,,,,,,,PARTIAL,
MS,Morgan Stanley,Financial Services,Capital Markets,336698015744.0,0.09524171431647233,3.0,Yearly,0.28,0.624,15.714278,3.1619003,4.326181,,0.17969999,0.01345,517.282,5.172820000000001,0.41567,0.25897,,-15587000320.0,,PARTIAL,
MSCI,MSCI Inc.,Financial Services,Financial Data & Stock Exchanges,40320147456.0,0.11707823751600754,3.0,Yearly,0.122,0.196,24.652235,-14.99189,12.0945,23.703,,0.21134001,,,0.56298,0.40735,1194705920.0,1628146048.0,0.02963049481165072,PARTIAL,
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,3680323239936.0,0.1612397915820203,3.0,Yearly,0.177,0.317,21.025343,8.320827,11.090689,19.215,0.34039003,0.14088,29.118,0.29118,0.45111,0.40305,16545500160.0,182934994944.0,0.004495664940639215,OK,
MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,77146587136.0,0.08634515122371456,3.0,Yearly,0.133,0.095,24.402374,28.873335,6.304371,22.904,0.91567004,0.1125,357.85,3.5785,0.27354,0.17438999,1979000064.0,2974000128.0,0.025652464191465333,OK,
MTB,M&T Bank Corporation,Financial Services,Banks - Regional,34759278592.0,0.06326236932550966,3.0,Yearly,0.062,0.255,11.374188,1.3624382,3.6778414,,0.10742,0.01408,,,0.45108002,0.32092,,3804000000.0,,PARTIAL,
MTCH,"Match Group, Inc.",Communication Services,Internet Content & Information,9730666496.0,0.030262236990793667,3.0,Yearly,-0.012,0.504,9.260432,-41.11542,2.772807,10.779,,0.17361,,,0.28771,0.20169,930664000.0,1207619968.0,0.0956423694494688,PARTIAL,
MTD,"Mettler-Toledo International, I",Healthcare,Diagnostics & Research,25917691904.0,0.008991856613079108,3.0,Yearly,0.045,0.183,25.022018,2021.1251,6.269588,21.951,,0.21098,16668.447,166.68447,0.312,0.21907,693589632.0,975166976.0,0.026761242265286558,OK,
MU,"Micron Technology, Inc.",Technology,Semiconductors,1101452017664.0,0.06713489726936261,3.0,Yearly,3.457,13.685,6.24902,10.93157,12.20121,15.857,0.66638,0.3487,6.33,0.0633,0.80370003,0.55906,7639499776.0,51432001536.0,0.006935844370417635,OK,
NCLH,Norwegian Cruise Line Holdings ,Consumer Cyclical,Travel Services,6805163520.0,0.2659644216614605,3.0,Yearly,0.049,6.163,8.757778,2.6450114,0.67017514,8.699,0.3673,0.042529996,621.051,6.21051,0.14042,0.07492,-1680301312.0,2109712000.0,-0.24691564090439372,OK,
NDAQ,"Nasdaq, Inc.",Financial Services,Financial Data & Stock Exchanges,50973147136.0,0.09890131082105791,3.0,Yearly,0.149,0.141,19.48746,4.274999,9.079648,17.817,0.16521999,0.058530003,77.687,0.77687,0.49333,0.35037,1691500032.0,2246000128.0,0.03318413963114651,OK,
NDSN,Nordson Corporation,Industrials,Specialty Industrial Machinery,17521623040.0,0.02527440495521427,3.0,Yearly,0.103,0.23,24.29747,5.358062,5.880144,20.065,0.17763,0.084709994,55.619,0.55619,0.27403998,0.18631001,613806656.0,773384000.0,0.03503138120245737,OK,
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,171666178048.0,0.09364770128221722,3.0,Yearly,0.124,0.531,18.729208,3.0053306,5.9814,19.876,0.11677,0.024430001,161.676,1.61676,0.31524,0.32401,-17766875136.0,13802999808.0,-0.10349665460037306,OK,
NEM,Newmont Corporation,Basic Materials,Gold,133618712576.0,0.23911830284606483,3.0,Yearly,0.151,0.114,12.574593,3.8103967,5.1856527,7.643,0.25905,0.15755,15.807,0.15807000000000002,0.51569,0.33363998,8815875072.0,12627999744.0,0.06597784772836876,OK,
NFLX,"Netflix, Inc.",Communication Services,Entertainment,322288943104.0,0.12639718371360664,3.0,Yearly,0.134,0.111,20.256954,10.689132,6.662887,22.395,0.49541,0.16084999,55.236,0.55236,0.33381,0.28219,25387552768.0,11970833408.0,0.07877264582361936,OK,
NI,NiSource Inc,Utilities,Utilities - Regulated Gas,19858583552.0,0.04320705110154299,3.0,Yearly,0.046,-0.584,18.378714,2.073818,2.8857927,13.071,0.085489996,0.032420002,146.649,1.46649,0.17156,0.13153,-1772999936.0,2303200000.0,-0.08928128893772172,OK,
NKE,"Nike, Inc.",Consumer Cyclical,Footwear & Accessories,54592753664.0,-0.032401823147472864,3.0,Yearly,-0.011,4.28,16.061943,3.671189,1.1745472,11.485,0.22138001,0.06971,74.289,0.74289,0.12687,0.066989996,1889250048.0,2868000000.0,0.03460624205966413,OK,
NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,73726443520.0,0.04654085181148626,3.0,Yearly,0.051,-0.058,17.048965,4.1224737,1.7188857,12.195,0.26958,0.07148,95.348,0.95348,0.11604,0.104820006,2478000128.0,5078000128.0,0.03361073733778824,OK,
NOW,"ServiceNow, Inc.",Technology,Software - Application,137017729024.0,0.22376517864742618,3.0,Yearly,0.24,-0.219,26.476824,10.947464,9.300688,48.604,0.14244,0.04249,67.538,0.67538,0.04063,0.11336,5149374976.0,5308000256.0,0.037581815234275534,OK,
NRG,"NRG Energy, Inc.",Utilities,Utilities - Independent Power Producers,23850481664.0,-0.008849172407267458,3.0,Yearly,0.11,,10.133569,5.6747026,0.7200146,14.696,0.23772,0.04061,483.357,4.83357,0.12765999,0.02563,772374976.0,1555000064.0,0.03238404099678312,OK,
NSC,Norfolk Southern Corporation,Industrials,Railroads,71935320064.0,-0.015000939727698559,3.0,Yearly,0.114,-0.044,22.363474,4.4259415,5.736469,15.542,0.16985,0.05953,105.519,1.05519,0.35296002,0.21021,1382249984.0,3732000000.0,0.019215178062323608,OK,
NTAP,"NetApp, Inc.",Technology,Software - Infrastructure,39142379520.0,0.028668334111952687,3.0,Yearly,0.299,0.635,18.041443,26.124804,5.295952,18.186,1.14818,0.116560005,169.498,1.69498,0.26667,0.19184999,1171374976.0,1896999936.0,0.029926003231394757,OK,
NTRS,Northern Trust Corporation,Financial Services,Asset Management,34613379072.0,0.06147673310710999,3.0,Yearly,0.364,0.986,14.924878,2.7653697,3.8097384,,0.17066,0.01276,,,0.42496,0.2467,,529300000.0,,PARTIAL,
NUE,Nucor Corporation,Basic Materials,Steel,58858356736.0,-0.0783985002595462,3.0,Yearly,0.23,0.938,13.279851,2.6621857,1.6303802,11.34,0.14548999,0.0732,30.512,0.30512,0.15668,0.07989,683374976.0,4424000000.0,0.011610500426730772,OK,
NVDA,NVIDIA Corporation,Technology,Semiconductors,5271048421376.0,1.0004509499443963,3.0,Yearly,1.059,1.278,14.022135,23.019087,17.39792,26.021,1.17211,0.53572,16.971,0.16971,0.66236997,0.63663,41809874944.0,134359998464.0,0.007931984607549021,OK,
NVR,"NVR, Inc.",Consumer Cyclical,Residential Construction,16417562624.0,-0.006252610482764043,3.0,Yearly,-0.109,-0.226,14.966965,4.8653812,1.7045988,10.682,0.31544,0.16547,32.15,0.3215,0.13889,0.1185,918313280.0,1066590016.0,0.05593481206872721,OK,
NWS,News Corporation,Communication Services,Entertainment,17544667136.0,0.0405993172034298,3.0,Yearly,0.108,-0.749,21.637606,2.0849001,1.9433615,14.366,0.07979,0.04658,31.561,0.31561,0.12537,0.06347,1045124992.0,1231000064.0,0.05956938275879297,OK,
NWSA,News Corporation,Communication Services,Entertainment,15790737408.0,0.0405993172034298,3.0,Yearly,0.108,-0.749,19.474506,1.876474,1.7490848,13.044,0.07979,0.04658,31.561,0.31561,0.12537,0.06347,1045124992.0,1231000064.0,0.0661859522450492,OK,
NXPI,NXP Semiconductors N.V.,Technology,Semiconductors,59667087360.0,-0.02420874805294959,3.0,Yearly,0.195,0.726,13.076461,5.2364616,4.5253763,13.375,0.27921,0.10457,93.325,0.93325,0.30406,0.22564,3555000064.0,3128999936.0,0.05958058657281172,OK,
O,Realty Income Corporation,Real Estate,REIT - Retail,56299974656.0,0.1980234435312218,3.0,Yearly,0.096,0.692,38.31245,1.423513,9.281987,16.695,0.03225,0.02359,74.722,0.74722,0.46965998,0.20898001,1582081920.0,4166153984.0,0.02810093485239952,OK,
ODFL,"Old Dominion Freight Line, Inc.",Industrials,Trucking,37280645120.0,-0.042440148127076416,3.0,Yearly,0.104,0.323,27.03365,8.202847,6.654279,20.642,0.24818,0.15775,0.44,0.0044,0.28835,0.19443001,970776000.0,1394102016.0,0.02603967814599878,OK,
OKE,"ONEOK, Inc.",Energy,Oil & Gas Midstream,60873773056.0,0.1452650774509614,3.0,Yearly,0.528,0.142,15.539584,2.655344,1.546354,12.244,0.16277,0.05767,143.07,1.4306999999999999,0.13254,0.09287,899875008.0,6157000192.0,0.014782638939961422,OK,
OMC,Omnicom Group Inc.,Communication Services,Advertising Agencies,22518341632.0,0.06523414722082599,3.0,Yearly,0.634,0.588,6.5598025,2.2434552,1.0065728,8.345,0.060510002,0.05092,107.744,1.07744,0.15384,0.017439999,4260624896.0,2582500096.0,0.1892068681445609,OK,
ON,ON Semiconductor Corporation,Technology,Semiconductors,29642719232.0,-0.10369233936412636,3.0,Yearly,0.092,0.366,16.811287,4.106132,4.782781,14.597,0.08312,0.0675,65.055,0.6505500000000001,0.19532,0.10168,1656649984.0,1672000000.0,0.05588724742268611,OK,
ORCL,Oracle Corporation,Technology,Software - Infrastructure,432877174784.0,0.10476732816565715,3.0,Yearly,0.296,0.545,13.669126,11.52454,6.030946,17.188,0.41192,0.06357,251.716,2.51716,0.35632,0.2636,-45853626368.0,46940000256.0,-0.10592756800097015,OK,
ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Auto Parts,69425012736.0,0.07260598606028323,3.0,Yearly,0.081,0.103,23.50428,-38.15918,3.7380416,18.886,,0.13670999,,,0.2015,0.1427,1570733824.0,3289438976.0,0.022624897887638468,PARTIAL,
OTIS,Otis Worldwide Corporation,Industrials,Specialty Industrial Machinery,26304251904.0,0.017850220319947985,3.0,Yearly,0.073,0.13,15.202851,-4.576462,1.7640837,13.118,,0.14249,,,0.15133001,0.10167,1436249984.0,1871000064.0,0.05460143817211522,PARTIAL,
OXY,Occidental Petroleum Corporatio,Energy,Oil & Gas E&P,61437710336.0,-0.16155184276526158,3.0,Yearly,0.534,9.649,15.3110285,1.836326,2.567822,5.893,0.10629,0.046830002,34.511,0.34511000000000003,0.45443,0.30318,3788124928.0,10976000000.0,0.06165797695394115,OK,
PANW,"Palo Alto Networks, Inc.",Technology,Software - Infrastructure,270471692288.0,0.18536155384757969,3.0,Yearly,0.345,,67.77184,9.826151,23.560251,173.056,0.01739,0.014040001,9.337,0.09337,0.05396,0.02674,4240624896.0,4552999936.0,0.015678627438336708,OK,
PARA,"Banzai International, Inc.",Technology,Software - Application,3547055.0,0.3162492175097884,3.0,Yearly,-0.273,,-0.1353523,0.21977997,0.33385873,-0.547,-3.1585,-0.35778,55.331,0.5533100000000001,-1.92961,-2.28738,-10209488.0,-16049619.0,-2.8782998853978863,OK,
PAYC,"Paycom Software, Inc.",Technology,Software - Application,9866628096.0,0.14265729931464977,3.0,Yearly,0.098,0.481,15.692361,16.662354,4.609066,14.256,0.41089,0.087790005,171.969,1.71969,0.31721002,0.22778,423724992.0,801500032.0,0.042945268421719585,OK,
PAYX,"Paychex, Inc.",Technology,Software - Application,41222541312.0,0.09154767502845429,3.0,Yearly,0.125,0.434,18.124989,11.024372,10.388745,27.783,,,123.967,1.23967,0.38325,0.26633,,1179200000.0,,PARTIAL,
PCAR,PACCAR Inc.,Industrials,Farm & Heavy Construction Machinery,64600772608.0,-0.004355093626742135,3.0,Yearly,0.005,0.042,16.987793,3.1789575,2.3224487,21.625,0.12755999,0.041160002,72.91,0.7291,0.12024,0.09003,1943650048.0,4344699904.0,0.030087102205327235,OK,
PCG,Pacific Gas & Electric Co.,Utilities,Utilities - Regulated Electric,30392664064.0,0.04773157336794509,3.0,Yearly,0.001,0.398,7.659773,0.9403108,1.1763232,9.18,0.09318,0.02568,189.45,1.8944999999999999,0.24788,0.11828,-6150125056.0,8146999808.0,-0.20235557643282745,OK,
PEG,Public Service Enterprise Group,Utilities,Utilities - Regulated Electric,36073488384.0,0.07480837487525593,3.0,Yearly,-0.089,-0.427,15.493042,2.0803516,2.8759859,13.571,0.11835,0.03238,142.409,1.4240899999999999,0.18872,0.16041,107750000.0,3592000000.0,0.002986958146465018,OK,
PEP,"Pepsico, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,186213122048.0,0.028259092561689236,3.0,Yearly,0.064,1.37,15.188198,8.426779,1.9216247,12.114,0.51508,0.08931,238.949,2.3894900000000003,0.16836001,0.10785,7831875072.0,13456000000.0,0.04205866367452442,OK,
PFE,"Pfizer, Inc.",Healthcare,Drug Manufacturers - General,157994942464.0,-0.14797605157261928,3.0,Yearly,0.026,,9.568519,1.8544286,2.4804533,8.276,0.05014,0.05784,74.253,0.74253,0.27877,0.06804,12485624832.0,13400999936.0,0.07902547155802102,OK,
PFG,Principal Financial Group Inc,Financial Services,Asset Management,24871464960.0,-0.0377225619285263,3.0,Yearly,0.064,0.028,11.181087,2.0533283,1.5848562,11.063,0.12949,0.00352,35.307,0.35307,0.12336001,0.09932999,1056374976.0,5011999744.0,0.042473371701222055,OK,
PG,Procter & Gamble Company (The),Consumer Defensive,Household & Personal Products,337670406144.0,0.020025694093399382,3.0,Yearly,0.015,-0.155,19.631613,6.330675,3.879842,14.695,0.30290002,0.107209995,64.49,0.6448999999999999,0.22084999,0.18437,13280874496.0,19555999744.0,0.03933088080670106,OK,
PGR,Progressive Corporation (The),Financial Services,Insurance - Property & Casualty,126458986496.0,0.2090378284670047,3.0,Yearly,0.073,0.05,13.359075,3.6826696,1.3893691,8.621,0.34943,0.07839,24.428,0.24428,0.18208,0.12849,15114500096.0,16339000320.0,0.11952096497687877,OK,
PH,Parker-Hannifin Corporation,Industrials,Specialty Industrial Machinery,119774085120.0,0.04086358943321322,3.0,Yearly,0.098,0.193,24.265608,7.77876,5.5711465,22.602,0.25076,0.09787,56.66,0.5666,0.23458,0.16968,2961750016.0,4364000256.0,0.024727803289272998,OK,
PHM,"PulteGroup, Inc.",Consumer Cyclical,Residential Construction,22526916608.0,0.026553866296244344,3.0,Yearly,-0.096,-0.182,10.530215,1.7054353,1.3730001,8.465,0.14901,0.092080005,19.065,0.19065000000000001,0.15685001,0.1162,1078512896.0,1626317952.0,0.04787663197621049,OK,
PKG,Packaging Corporation of Americ,Consumer Cyclical,Packaging & Containers,20884639744.0,0.019711899650188602,3.0,Yearly,0.147,-0.195,17.86622,4.4527183,2.1904054,12.284,0.14887,0.082779996,94.474,0.94474,0.13121,0.07256,432950016.0,1624099968.0,0.020730547488825288,OK,
PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,131961405440.0,0.13741104437395912,3.0,Yearly,0.123,0.853,39.867844,2.3602538,13.664174,24.706,0.07749,0.02516,63.823,0.63823,0.43030998,0.43575,5406941184.0,5240974848.0,0.04097365563796165,OK,
PLTR,Palantir Technologies Inc.,Technology,Software - Infrastructure,401863442432.0,0.32917125287657845,3.0,Yearly,0.928,2.154,71.89689,41.108654,65.28059,147.514,0.38097,0.17292999,2.139,0.02139,0.47120997,0.49005002,2159104512.0,3400291072.0,0.005372731838789605,OK,
PM,Philip Morris International Inc,Consumer Defensive,Tobacco,297788669952.0,0.08570152245500418,3.0,Yearly,0.104,-0.075,20.842833,-34.694027,6.999381,19.031,,0.14591,,,0.40002,0.25559,9714374656.0,14264000512.0,0.0326217067209637,PARTIAL,
PNC,"PNC Financial Services Group, I",Financial Services,Banks - Regional,97438007296.0,0.030076812103055017,3.0,Yearly,0.236,0.249,11.41165,1.6784639,4.006662,,0.12623,0.01307,,,0.38689,0.31366,,7488000000.0,,PARTIAL,
PNR,Pentair plc.,Industrials,Specialty Industrial Machinery,9143641088.0,0.004364124986398155,3.0,Yearly,-0.17,-0.111,10.948355,2.4090948,2.2791867,10.345,0.17126,0.08663,47.067,0.47067,0.2344,0.16237,558312512.0,751500032.0,0.06106019545460094,OK,
PNW,Pinnacle West Capital Corporati,Utilities,Utilities - Regulated Electric,11647053824.0,0.07284582276575913,3.0,Yearly,0.071,-0.095,17.261633,1.6555549,2.096961,13.114,0.09365,0.02335,233.288,2.3328800000000003,0.21341999,0.11525,-929501376.0,1771041024.0,-0.07980570795377137,OK,
PODD,Insulet Corporation,Healthcare,Medical Devices,9151980544.0,0.27541480232743965,3.0,Yearly,0.235,3.286,17.113527,6.4348764,2.997308,15.556,0.26016,0.09715,66.685,0.66685,0.16178,0.12291,236900000.0,511200000.0,0.025885107476032676,OK,
POOL,Pool Corporation,Industrials,Industrial Distribution,6288402944.0,-0.05053506371958916,3.0,Yearly,0.022,0.0,14.642381,4.9907703,1.1657512,12.369,0.31254998,0.099029996,134.537,1.34537,0.15137,0.07414,212930256.0,366646016.0,0.0338607843511626,OK,
PPG,"PPG Industries, Inc.",Basic Materials,Specialty Chemicals,23452649472.0,0.005541161450504539,3.0,Yearly,0.072,-0.015,12.178032,2.777778,1.4282107,10.919,0.19297001,0.060489997,86.938,0.86938,0.14016,0.09573,1104625024.0,2164000000.0,0.04710022316748503,OK,
PPL,PPL Corporation,Utilities,Utilities - Regulated Electric,25646729216.0,0.045945748857909585,3.0,Yearly,0.042,0.212,16.098026,1.7042557,2.7289562,12.155,0.086330004,0.03197,135.434,1.3543399999999999,0.23591,0.13471,-1938375040.0,2654000128.0,-0.07557981462956777,OK,
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,41137799168.0,0.02276427669035508,3.0,Yearly,0.141,0.892,8.027067,1.3035825,0.63071567,11.851,0.12011,0.00435,163.891,1.6389099999999999,0.075219996,0.06007,7527750144.0,10968999936.0,0.18298864538809934,OK,
PSA,Public Storage,Real Estate,REIT - Industrial,55401701376.0,0.048750479098311095,3.0,Yearly,0.033,0.451,29.308382,10.757955,11.282422,19.333,0.21929,0.06985,109.632,1.09632,0.45703998,0.41632998,2334240256.0,3171916032.0,0.04213300671324134,OK,
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,103533961216.0,-0.0799841840778086,3.0,Yearly,0.531,3.449,11.900868,3.2861774,0.6803969,12.211,0.23452999,0.06036,62.884,0.62884,0.08529,0.046609998,4545375232.0,8924999680.0,0.04390226335991444,OK,
PTC,PTC Inc.,Technology,Software - Application,14190448640.0,0.12315411374311114,3.0,Yearly,-0.068,-0.12,14.679158,4.1730747,4.8038535,12.106,0.35053003,0.11537,46.335,0.46335,0.28232,0.41429,1031425152.0,955321024.0,0.07268446390712563,OK,
PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,97810407424.0,0.18595310976676038,3.0,Yearly,0.411,0.947,32.99909,10.143757,2.9724963,34.158,0.15337,0.052259997,67.78,0.6778,0.07217,0.04032,1955491328.0,3178248960.0,0.01999267132712276,OK,
PYPL,"PayPal Holdings, Inc.",Financial Services,Credit Services,46306639872.0,0.06426945232818149,3.0,Yearly,0.048,-0.031,9.285378,2.3363633,1.3568519,7.578,0.24497,0.046230003,71.751,0.7175100000000001,0.16966,0.14364,4423124992.0,7474999808.0,0.09551815904212278,OK,
QCOM,QUALCOMM Incorporated,Technology,Semiconductors,194354970624.0,0.0006330832838727929,3.0,Yearly,-0.04,-0.23,17.797794,6.954179,4.4102426,16.508,0.33754003,0.11612,55.21,0.5521,0.18528,0.21013,10241000448.0,12401000448.0,0.0526922486989658,OK,
QRVO,"Qorvo, Inc.",Technology,Semiconductors,10290630656.0,0.010088027015206169,3.0,Yearly,-0.042,2.556,14.753889,2.96397,2.8235793,11.871,0.115559995,0.06706,44.619,0.44619,0.1578,0.10953,476142016.0,765179008.0,0.04626946898753802,OK,
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services,69574991872.0,0.2659259431555814,3.0,Yearly,0.065,-0.046,12.819288,6.7969594,3.7241726,13.347,0.44669998,0.07682,224.816,2.24816,0.2707,0.23541,-1516249984.0,6785999872.0,-0.02179303142125418,OK,
REG,Regency Centers Corporation,Real Estate,REIT - Retail,13950861312.0,0.08270360067960159,3.0,Yearly,0.089,0.089,29.644285,2.050169,8.27683,17.813,0.081870005,0.0323,71.972,0.7197199999999999,0.39643002,0.32996,743363968.0,856643008.0,0.05328444971068465,OK,
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,80458293248.0,0.05620358857997587,3.0,Yearly,0.167,-0.045,12.89056,2.4722013,5.179263,15.47,0.14043,0.06526,8.535,0.08535,0.33106,0.27865,3065299968.0,4681299968.0,0.03809799890424839,OK,
